"revenue","top","browser","platform","site"
0.00986200734129424,2.94257455434651,"safari","desktop",2
0.00543205458025042,35.0813811002383,"safari","mobile",2
0.0133810783909033,6.81310606793574,"chrome","desktop",2
0.00920379666355184,8.40329720908824,"chrome","mobile",2
0.00783011420674785,22.4302318689964,"safari","mobile",3
0.00681922025956827,22.2480063622278,"safari","mobile",4
0.0107469126151517,5.39925477185442,"safari","desktop",1
0.00478899127370079,13.1791036755584,"safari","mobile",2
0.0143182760330893,1.48137196264514,"chrome","desktop",3
0.00469948974772993,12.2193992728977,"safari","mobile",3
0.00998180001518509,4.91281168104445,"safari","desktop",2
0.00709592164228413,9.47137783103719,"chrome","mobile",2
0.0086102842630203,32.6437327977026,"safari","mobile",2
0.00852267505898339,13.6430099070963,"chrome","mobile",3
0.00746076248971129,18.2014783221466,"chrome","mobile",2
0.00813664187614265,5.71409150555995,"chrome","mobile",3
0.00721983219389069,9.09025890743736,"chrome","mobile",1
0.0138831448599707,16.3235763309261,"chrome","desktop",2
0.00943855083940874,5.04508841639777,"safari","desktop",2
0.00503547579239144,14.4789194125007,"safari","mobile",2
0.00925758770882139,7.26888250524404,"safari","desktop",3
0.0117695609368897,5.00558827602106,"chrome","desktop",2
0.0118000886493748,4.18488116750078,"chrome","desktop",3
0.0136977944121703,2.39809922655134,"chrome","desktop",4
0.00982680159537491,7.3173953620297,"chrome","mobile",3
0.013773098922222,4.26737973736919,"chrome","desktop",1
0.00506799280002501,15.0585022273629,"safari","mobile",2
0.00880922295853219,9.21541809192205,"chrome","mobile",2
0.00795440606359277,20.547663800291,"safari","mobile",3
0.0135948847628066,6.5170836177272,"chrome","desktop",4
0.00809861401253922,21.8546680528772,"safari","mobile",2
0.0118008088983841,3.19903088239909,"safari","desktop",1
0.0144327779705971,1.90070308750313,"chrome","desktop",2
0.0127398263133893,2.75930345739194,"chrome","desktop",4
0.0117562303473039,9.68496255728611,"safari","desktop",1
0.013584823787489,4.68156515709697,"chrome","desktop",3
0.0149427280206534,2.60749756886439,"chrome","desktop",1
0.0104295621722056,14.4349028389657,"safari","desktop",1
0.00933153027095553,4.56894655802309,"safari","desktop",3
0.00989700984109853,9.61586755382956,"safari","desktop",3
0.00868598746587635,8.14303827542267,"chrome","mobile",3
0.0106446813358163,7.06568773016688,"safari","desktop",3
0.00805690802726796,10.0664988630652,"chrome","mobile",2
0.0115875473554672,8.55424729415514,"safari","desktop",2
0.00441183254063386,15.1480542819163,"safari","mobile",3
0.0148618245102265,6.77729684432665,"chrome","desktop",3
0.0118881506950368,6.75273716794779,"safari","desktop",4
0.00966089038859305,14.9022084586577,"chrome","mobile",1
0.0118394951439956,3.43818290727605,"chrome","desktop",3
0.00598807606365117,17.5984251249647,"safari","mobile",2
0.0145147844285702,0.571336019113219,"chrome","desktop",3
0.0116460979169831,8.1101394890021,"safari","desktop",2
0.0131429441575392,2.28909691459993,"chrome","desktop",3
0.00967250932525342,12.9875154370964,"chrome","mobile",2
0.0135616488201193,5.40634991233862,"chrome","desktop",2
0.0123478573904521,9.33824021853632,"safari","desktop",1
0.0100087865377625,10.6087072296825,"safari","desktop",4
0.00747898844354792,20.6681006332524,"safari","mobile",3
0.00650738355726166,18.6696967162319,"safari","mobile",3
0.00653543106726256,17.0504251339245,"safari","mobile",3
0.0046928250148408,10.8466094208651,"safari","mobile",3
0.00990565810173794,3.26740420992087,"safari","desktop",2
0.0157306118344285,8.36583540224233,"chrome","desktop",3
0.00753975214430473,6.42565313702905,"chrome","mobile",1
0.00576550878204558,16.5897991035121,"safari","mobile",2
0.0107425142424799,7.20262693791497,"safari","desktop",3
0.00907940336444336,13.7831545556544,"chrome","mobile",3
0.0073502244430904,21.2893308081747,"safari","mobile",3
0.0120833321430264,7.83074083088376,"safari","desktop",2
0.00549034022174092,22.3731317231597,"safari","mobile",4
0.0114459721752152,2.90194429996792,"chrome","desktop",2
0.0133449042937987,13.552365876456,"chrome","desktop",2
0.0100272274540518,7.03065792647856,"safari","desktop",2
0.010282174445009,4.11330642475875,"safari","desktop",3
0.0068934001115988,15.2300378984298,"safari","mobile",3
0.00715659206680827,4.22891389084937,"safari","desktop",2
0.00844594991604948,9.21392398228899,"chrome","mobile",2
0.00716979775688691,15.3158320265109,"safari","mobile",4
0.00716160375574368,24.1989156763302,"safari","mobile",2
0.00909823522293977,7.85423957971369,"safari","desktop",3
0.0097393389659394,9.78790158856349,"safari","desktop",3
0.0145674393105394,1.39073192758851,"chrome","desktop",1
0.00669299292083643,21.1810790952418,"safari","mobile",2
0.00916583709256898,8.735323431873,"chrome","mobile",3
0.0114129509797169,15.5198540812723,"safari","desktop",3
0.0116379592290784,12.2943617901607,"safari","desktop",3
0.0101234465591361,17.9837911039975,"chrome","mobile",3
0.007031367019634,11.1860585835417,"chrome","mobile",1
0.00863853143640267,9.91249111582523,"chrome","mobile",3
0.0124723144664525,7.27656112323747,"chrome","desktop",3
0.00835700742893755,6.19100686189683,"safari","desktop",4
0.00955633084637166,4.97613537512007,"safari","desktop",2
0.0093775245134925,11.5683539656769,"chrome","mobile",4
0.0156290464815202,7.28290845761548,"chrome","desktop",2
0.0134577219683165,0.940916403811121,"chrome","desktop",2
0.00924943771609849,9.03868494274066,"chrome","mobile",1
0.00850926923706653,29.224871022861,"safari","mobile",1
0.00953633373246673,5.03951425303909,"safari","desktop",2
0.0100969359792194,25.8466914324183,"safari","mobile",4
0.0117350978688198,8.18228727415769,"chrome","desktop",3
0.00766824692445784,20.2494170959084,"safari","mobile",2
0.0137567076243987,6.36056628426843,"chrome","desktop",2
0.00945211404849684,1.93990693759582,"safari","desktop",1
0.0127701913677278,1.91619576508201,"chrome","desktop",2
0.0115328407558717,0.613584345621725,"chrome","desktop",3
0.0134357212350475,1.19096411750594,"chrome","desktop",3
0.0132341811970062,6.24589517728625,"chrome","desktop",2
0.00864132696835646,22.0647313313992,"safari","mobile",4
0.0148769943625389,11.4180103103438,"chrome","desktop",2
0.00692800808372342,8.54458377968346,"chrome","mobile",1
0.00615755459854932,7.2441774019522,"chrome","mobile",3
0.0131675034674503,0.851267493917535,"chrome","desktop",3
0.0114694219600167,9.17442239863442,"safari","desktop",2
0.010311573988045,10.0244811661909,"chrome","mobile",2
0.0121431246300388,5.11323816514212,"chrome","desktop",4
0.00640941911726062,10.3452413440056,"chrome","mobile",3
0.00751331747088831,19.2686040003207,"safari","mobile",3
0.00671845886701136,22.1082669780831,"safari","mobile",1
0.00663531281732634,14.0514576914459,"safari","mobile",3
0.00776693163576483,5.87158000737444,"safari","desktop",2
0.00539829813424404,20.4869880106187,"safari","mobile",1
0.00988917311676726,6.39757079624056,"safari","desktop",3
0.00804528001789107,30.280525714786,"safari","mobile",4
0.00799350197764342,17.0809730094312,"chrome","mobile",3
0.0105275971020231,7.66496071415882,"safari","desktop",1
0.0124643671085787,1.83843219432615,"chrome","desktop",1
0.0137671164886883,9.77878690463613,"chrome","desktop",1
0.00954676364094924,7.50540395385679,"chrome","mobile",3
0.00864589828887839,13.0384628370862,"chrome","mobile",3
0.00860868452661813,22.9798251772121,"chrome","mobile",2
0.00837970782690081,2.3829631142363,"chrome","mobile",2
0.0155895623888441,7.76124133963153,"chrome","desktop",3
0.00726324612651548,6.94220864867396,"chrome","mobile",3
0.00951749926952838,14.8314404922973,"chrome","mobile",1
0.0121998640971583,6.06731340099985,"chrome","desktop",2
0.00868525200634853,18.461727870917,"safari","mobile",3
0.00859247622523146,8.56355535515024,"chrome","mobile",3
0.0122258668095206,5.54524293176943,"safari","desktop",2
0.00592953183643016,10.3006585560781,"safari","mobile",4
0.0109293327555631,10.6688398610707,"safari","desktop",4
0.00506871077113141,10.4463479731698,"safari","mobile",3
0.00659815387034908,19.8353675956933,"safari","mobile",2
0.0103318442361591,14.2358068730248,"safari","desktop",2
0.0125707369915872,2.19803131309698,"chrome","desktop",1
0.0105842276850365,13.2771444480642,"safari","desktop",3
0.0115323689479289,5.18368631047313,"chrome","desktop",2
0.0110467092751278,14.7707796030865,"chrome","mobile",2
0.0117088645954709,4.05385313412454,"safari","desktop",4
0.00719764210468644,14.9840611328377,"chrome","mobile",2
0.00618773818699026,15.4054204119227,"safari","mobile",2
0.0111008252130424,8.66232089207796,"safari","desktop",3
0.0112615171224908,10.0887133411836,"safari","desktop",4
0.0100148209224031,9.45470381807358,"safari","desktop",1
0.00368721990433065,23.1445280927565,"safari","mobile",2
0.00925316583166252,15.3343106768816,"chrome","mobile",3
0.0108689516062611,5.08080116066137,"chrome","desktop",1
0.00926798850656634,9.53999671426528,"safari","desktop",2
0.0146714658568741,4.32042875899193,"chrome","desktop",2
0.0104638523339755,7.81814475529263,"safari","desktop",1
0.00950513359631518,11.8829283087064,"chrome","mobile",1
0.0076142677055082,28.7291804494305,"safari","mobile",4
0.00891972359240364,17.1771196042995,"chrome","mobile",4
0.0127439478871186,5.3970117713154,"chrome","desktop",2
0.0103601155301954,5.5763417208837,"safari","desktop",2
0.0141549168869045,13.5757211890607,"chrome","desktop",3
0.0066242684440277,18.1005035763151,"safari","mobile",2
0.00770995123157733,15.4106322284245,"chrome","mobile",2
0.00945894545002167,6.93084850334878,"safari","desktop",3
0.0146643199196181,6.92082021889497,"chrome","desktop",1
0.0121704470917203,22.3038615384226,"chrome","mobile",3
0.010094357102726,3.1269369164858,"safari","desktop",3
0.0124305712606336,1.57910146535199,"chrome","desktop",2
0.00811091410068301,8.05404211543376,"chrome","mobile",3
0.00817183536038044,30.0602858188693,"safari","mobile",3
0.0115294722822188,7.70243730695183,"safari","desktop",2
0.00822808796074518,26.9872196260501,"safari","mobile",2
0.0126117646971736,3.1367018596145,"chrome","desktop",2
0.0106419643905678,23.8004831674318,"chrome","mobile",2
0.0103034864025192,11.33032439413,"chrome","mobile",1
0.0120435167507043,2.58276678315141,"chrome","desktop",3
0.0062464756896514,21.1320589783049,"safari","mobile",2
0.00995644246635116,6.74581609124095,"safari","desktop",2
0.00956141970171238,2.06645520030695,"safari","desktop",2
0.0107281643572942,2.9110639182732,"safari","desktop",2
0.00821475363257384,9.66857696958678,"chrome","mobile",2
0.00896620045022584,8.5240805306277,"chrome","mobile",2
0.00645141671101489,26.5737014912293,"safari","mobile",3
0.0095626928445539,1.68297476587976,"safari","desktop",3
0.0083816836620631,9.37623972404812,"chrome","mobile",3
0.0132833196781905,3.69267850342383,"chrome","desktop",3
0.00553823270012872,17.9657693801202,"safari","mobile",2
0.00810133683888279,5.29582960344331,"chrome","mobile",2
0.0124118942951969,2.8937377775623,"chrome","desktop",3
0.00802800151550881,10.356407495132,"chrome","mobile",2
0.0105673066722459,7.15507510961758,"safari","desktop",2
0.012279348892678,6.14209145930725,"chrome","desktop",2
0.0137521806895533,7.0480970171739,"chrome","desktop",4
0.0148842179411741,8.74801021984176,"chrome","desktop",3
0.0074602834270856,34.7346053046143,"safari","mobile",2
0.00838800078801617,9.46869941213135,"chrome","mobile",1
0.00786130766130091,4.60472483204048,"chrome","mobile",1
0.00495701132779115,14.8628270910358,"safari","mobile",1
0.0130508223868134,4.23810418777359,"chrome","desktop",1
0.0137684087731741,6.95220501388693,"chrome","desktop",2
0.00808033765705416,26.6921284331645,"safari","mobile",2
0.00659954252193719,27.2150191591407,"safari","mobile",3
0.0114736565090632,8.91257206480068,"safari","desktop",2
0.0122240028669279,1.59475605637041,"chrome","desktop",1
0.0140824721278499,4.20326691912095,"chrome","desktop",1
0.00664979377201971,19.0431610844278,"safari","mobile",1
0.0100941985503662,8.1448044743252,"safari","desktop",3
0.00812919790816057,10.6307803093016,"safari","desktop",3
0.00929913590786528,16.1209003427312,"chrome","mobile",2
0.00766930466330051,26.129201284178,"safari","mobile",4
0.00785339206112136,23.1544066734272,"safari","mobile",3
0.008614863811125,13.3758810955302,"chrome","mobile",3
0.0106198338317902,17.7829511318074,"safari","desktop",2
0.00696522897518774,22.1298912165823,"safari","mobile",3
0.0129539170282101,3.78640638701693,"chrome","desktop",1
0.0122995247592004,1.56099816558019,"chrome","desktop",3
0.00999618392764558,12.45294050417,"chrome","mobile",1
0.00657456095140577,20.9782353356406,"safari","mobile",3
0.0126194915043822,5.88467943651195,"chrome","desktop",4
0.00645564264711085,23.0238991555302,"safari","mobile",2
0.0162949363008,8.33344489391067,"chrome","desktop",2
0.00938410497714395,11.3960728126288,"chrome","mobile",3
0.0146020850217356,8.44990734176894,"chrome","desktop",3
0.00444631593006939,11.5351768359386,"safari","mobile",3
0.00713783129043437,31.2308695293273,"safari","mobile",1
0.0080161039280881,10.9792772506104,"chrome","mobile",2
0.00853631595704795,4.64779359138273,"chrome","mobile",2
0.00897440065771174,14.2432989764793,"chrome","mobile",2
0.010433801769292,6.8220519760556,"safari","desktop",2
0.00601787805371541,10.4840643745332,"safari","mobile",3
0.0132124702004797,10.1727706376762,"chrome","desktop",3
0.00772545468644297,9.14896522086698,"chrome","mobile",3
0.00735153279184437,18.5738704250282,"safari","mobile",3
0.00809157340024541,8.27077034320374,"safari","desktop",2
0.00640993590433006,4.8769117483658,"chrome","mobile",2
0.00897909030885189,10.7471232641385,"chrome","mobile",3
0.00855464763671808,18.0115717629056,"chrome","mobile",3
0.00989242501394007,13.2256946066674,"safari","desktop",3
0.00604555331881572,12.3867072872946,"safari","mobile",2
0.0113465550398396,2.52552880650326,"chrome","desktop",1
0.00938478040923298,9.03992016965991,"chrome","mobile",3
0.0117318442085827,3.36241128241893,"chrome","desktop",3
0.0117705683080794,2.79990263140408,"chrome","desktop",3
0.0121640339497287,1.05955432352711,"chrome","desktop",1
0.0103927544738057,12.7713330575804,"safari","desktop",1
0.00691282584629124,18.8845692900201,"chrome","mobile",3
0.0104155535590531,5.86744454258567,"safari","desktop",2
0.00585070188334616,13.8315633818723,"safari","mobile",2
0.00675126454066158,28.489196264818,"safari","mobile",1
0.0101287918859413,3.24353185013762,"safari","desktop",3
0.0116102030980276,7.18848961101948,"safari","desktop",2
0.0117131710998626,4.90061682843514,"chrome","desktop",3
0.0148521091562436,1.44167220830785,"chrome","desktop",1
0.0152019727315879,2.7161427892182,"chrome","desktop",3
0.00675036078811645,27.5068604061613,"safari","mobile",1
0.00922890339166337,5.63751312375978,"safari","desktop",3
0.00988784484088689,11.2748251029366,"safari","desktop",2
0.0101244927486848,9.22312159741057,"chrome","mobile",1
0.0124915861130195,2.20365452908242,"chrome","desktop",1
0.0110220288216054,16.9397428535785,"safari","desktop",2
0.00739707226446353,7.85525678767921,"chrome","mobile",3
0.00700346857762964,29.7023633495254,"safari","mobile",3
0.0131686134790685,2.94542374630734,"chrome","desktop",3
0.006818366152536,21.0852507847408,"safari","mobile",2
0.00994727666788185,17.0105055784549,"chrome","mobile",2
0.0122381651458967,4.4151922781514,"chrome","desktop",2
0.00956344642370919,6.70691855323279,"safari","desktop",3
0.0102718707287399,13.0012160762166,"safari","desktop",3
0.0123088338116958,6.27891573072208,"chrome","desktop",3
0.00940356329114125,10.8192064684479,"safari","desktop",3
0.0112815519283358,10.2832418155234,"safari","desktop",1
0.0134071559633754,5.25226277525036,"chrome","desktop",1
0.00744608108655467,10.4728720284628,"chrome","mobile",2
0.00726671348175323,13.4398704712327,"safari","mobile",3
0.00942476739066036,10.9818913221924,"chrome","mobile",2
0.0086472764723732,12.6953859203754,"chrome","mobile",2
0.00679910907132787,12.8049354296576,"safari","mobile",4
0.00942687477364159,3.43239223772447,"safari","desktop",1
0.00571347183148913,18.8815755755189,"safari","mobile",3
0.0130420681754484,2.56445698030681,"chrome","desktop",1
0.0114783570509803,5.21786775698953,"chrome","desktop",3
0.00771055288930049,10.6672613491709,"chrome","mobile",2
0.0079956445547829,37.7475283577277,"safari","mobile",2
0.0122746600674516,7.25290925399615,"chrome","desktop",2
0.00928367229583868,1.6141038630393,"safari","desktop",2
0.00856982351550569,10.3113342535803,"chrome","mobile",3
0.0084947536527377,10.4403669498372,"chrome","mobile",3
0.00879231006179848,4.18262340379425,"chrome","mobile",4
0.00797482545083455,8.93281422154967,"chrome","mobile",2
0.0063650016465771,27.1104639466724,"safari","mobile",2
0.012477089134476,0.352023787677442,"chrome","desktop",2
0.0118075306168456,14.6384206542986,"safari","desktop",3
0.0140556746633402,3.7780659539797,"chrome","desktop",3
0.0117912770809832,7.24666805954588,"safari","desktop",4
0.00513892173970857,17.4965056538172,"safari","mobile",2
0.00821656820754226,9.46169347161476,"chrome","mobile",3
0.0090105018181073,15.908734074229,"chrome","mobile",3
0.0054984951001407,16.1498223659494,"safari","mobile",3
0.0127230818118051,1.75809883845103,"chrome","desktop",3
0.00425406694324385,18.6277066083333,"safari","mobile",3
0.0114982874796465,2.98756445803164,"chrome","desktop",2
0.0057092337892257,21.7587471012053,"safari","mobile",2
0.0108373148087824,13.7197890355157,"safari","desktop",3
0.00817388843599673,22.6018168954358,"safari","mobile",3
0.00627561399288821,21.4914948011898,"safari","mobile",2
0.00807376865777996,5.07746606419002,"chrome","mobile",3
0.0106471241420158,3.74693383194778,"safari","desktop",3
0.00632112398821357,20.6024158578554,"safari","mobile",2
0.0126515759195776,0.409144584805866,"chrome","desktop",2
0.0108224501049012,11.8666822799688,"safari","desktop",2
0.00857805501102329,8.99779188444453,"chrome","mobile",1
0.00852434681149527,6.1106507523611,"safari","desktop",2
0.0131769637340191,6.37332682579722,"chrome","desktop",1
0.0123673437919449,11.7836454843756,"safari","desktop",3
0.00997160901676702,17.5644319338446,"chrome","mobile",3
0.00751484764170714,19.511737239656,"safari","mobile",3
0.0100734985319328,11.0222955251169,"safari","desktop",1
0.0107442962427472,6.19197193229039,"safari","desktop",2
0.0134766027599878,13.2600194760531,"chrome","desktop",3
0.0125701141581133,2.52306059985299,"chrome","desktop",2
0.0124894897521413,5.53978853271661,"chrome","desktop",2
0.00696886652597654,17.285911152763,"safari","mobile",1
0.0126634294561502,4.30485135773891,"chrome","desktop",2
0.0158978688873877,3.01949110202161,"chrome","desktop",2
0.00736305616879169,18.9707516056951,"safari","mobile",2
0.0132498703677003,3.59907364877593,"chrome","desktop",2
0.0123150152542776,1.43689376233148,"chrome","desktop",3
0.0105291148860917,3.18039284969952,"safari","desktop",2
0.0127958532811027,4.4664749835155,"chrome","desktop",3
0.0147078207512389,1.92941633560351,"chrome","desktop",3
0.0140710465141349,8.49670788308571,"chrome","desktop",1
0.00566828430051409,14.5467195695063,"safari","mobile",3
0.00896876129337317,6.13607285673017,"chrome","mobile",1
0.0130297228293663,2.93462397779038,"chrome","desktop",3
0.0139883408590651,9.21914064937342,"chrome","desktop",3
0.00885325745932301,11.3362041644716,"chrome","mobile",3
0.0108070160173886,10.1807685642878,"safari","desktop",4
0.00941433166880597,3.08267602384359,"safari","desktop",3
0.00856015279958818,10.7436294260501,"safari","desktop",2
0.00506970802095918,15.5526859749485,"safari","mobile",3
0.0085883275441291,14.1753834951302,"chrome","mobile",3
0.00701840320390286,21.2498422590966,"safari","mobile",2
0.00949680363430682,10.3763597114053,"safari","desktop",1
0.00820069844984749,3.10256358119679,"chrome","mobile",1
0.0137255498968259,1.55351516255475,"chrome","desktop",3
0.0141270551511638,10.7338128575341,"chrome","desktop",1
0.00900216964735347,16.6492054437176,"chrome","mobile",3
0.00926048260544292,6.87666713683081,"safari","desktop",3
0.0133986765176192,14.848052242885,"safari","desktop",1
0.0112129346744578,3.10721896986885,"safari","desktop",3
0.0097138608378685,2.61238045063924,"safari","desktop",1
0.0113303032073399,6.81446758367076,"safari","desktop",3
0.0137468334165133,11.8019554193051,"chrome","desktop",3
0.0106007011029206,9.43945678516407,"safari","desktop",3
0.0120087285580422,13.6267091598306,"safari","desktop",2
0.0110210244231291,0.788151738745751,"chrome","desktop",4
0.00659575786677856,18.8524756587263,"safari","mobile",3
0.0125836850407216,2.81730218798759,"chrome","desktop",3
0.0134050384182913,4.91552377994061,"chrome","desktop",2
0.0120097642587365,14.2607022135104,"safari","desktop",2
0.0105070053317076,15.2425831261546,"chrome","mobile",4
0.0141985245675216,7.46429573275936,"chrome","desktop",2
0.0109535970036876,7.55372868641097,"safari","desktop",1
0.0119338828180391,14.5845248600553,"safari","desktop",2
0.0104253496030511,11.1637917357284,"safari","desktop",2
0.00907426848944711,11.5522806758569,"chrome","mobile",3
0.0117266568978683,14.9845367548793,"safari","desktop",4
0.00909353499158861,4.80446905380975,"safari","desktop",1
0.00798923243494505,4.24738645903863,"chrome","mobile",4
0.00476877156240333,10.3676410177192,"safari","mobile",3
0.0123628175331029,0.384252196651224,"chrome","desktop",1
0.0094821147774315,8.47907827259863,"chrome","mobile",2
0.00824229823944893,9.2027721731523,"chrome","mobile",2
0.0122419666161247,13.8085685364263,"safari","desktop",4
0.011637259774827,10.856347257069,"safari","desktop",1
0.0111439034545264,5.98584803469613,"chrome","desktop",3
0.00734143560688022,15.2149221318299,"safari","mobile",2
0.00921958736514069,11.1998291794295,"safari","desktop",2
0.0146260109959661,6.1100824212008,"chrome","desktop",1
0.0114892092153607,3.90450292747377,"safari","desktop",3
0.00840742582802425,33.4366362531333,"safari","mobile",2
0.0108462057608551,6.32753693170849,"safari","desktop",1
0.0130695043035407,12.4660155389082,"chrome","desktop",1
0.0104690071391018,8.09796138008213,"safari","desktop",2
0.0106936540744148,18.2695929173472,"chrome","mobile",3
0.00746789007172921,25.6424219595068,"safari","mobile",3
0.00941784110959118,36.3817897358298,"safari","mobile",3
0.00605706087293543,28.6875428385791,"safari","mobile",1
0.0110934923965708,9.14499855676685,"safari","desktop",2
0.0106241273589808,5.17714270933088,"safari","desktop",3
0.0109953567509689,7.38740266248952,"safari","desktop",2
0.0127809200902201,4.33776284156822,"chrome","desktop",3
0.00999910912811126,13.6381760137644,"safari","desktop",3
0.00698476497218423,13.4947723500838,"safari","mobile",1
0.0126317739584682,5.41891436888192,"chrome","desktop",4
0.0102792066722686,3.72269821165757,"safari","desktop",4
0.0114725699300434,8.30978850682201,"safari","desktop",2
0.00762339819871561,14.8561518960174,"chrome","mobile",2
0.0118278983111227,4.53610462811988,"chrome","desktop",3
0.00794415378895114,18.7645432421424,"safari","mobile",2
0.0104383140256834,5.41868715684676,"safari","desktop",3
0.00821273586818005,12.3915398154018,"chrome","mobile",3
0.0052318512025888,18.9286022132161,"safari","mobile",3
0.0123100444821046,1.27285148895265,"chrome","desktop",3
0.0100282380147672,6.56826087445782,"safari","desktop",2
0.0078665805373014,26.7865145606628,"safari","mobile",3
0.00924473530744837,8.81108336947776,"chrome","mobile",1
0.0109420178204538,10.9176406496245,"safari","desktop",2
0.0125828586504953,1.9697388113501,"chrome","desktop",3
0.0101148133519314,4.98531170982862,"safari","desktop",2
0.0073808927667671,15.209235365017,"chrome","mobile",1
0.014578220771771,2.7909221259807,"chrome","desktop",3
0.00895167103362601,7.09530387431996,"safari","desktop",2
0.0120819757581527,4.44520919159298,"chrome","desktop",3
0.00976273866888052,10.3848830894601,"safari","desktop",3
0.00918450342231802,9.10060352607761,"chrome","mobile",4
0.00755524281183255,1.46129937293037,"chrome","mobile",1
0.00965959451062009,5.05132257975343,"safari","desktop",3
0.0129354561148436,6.81605845743693,"chrome","desktop",4
0.00845443126272673,14.5007688648547,"safari","mobile",3
0.00823745153979766,13.4622584934508,"chrome","mobile",3
0.00826860944973588,16.274129284972,"safari","mobile",1
0.0100738106828175,7.43801481071399,"chrome","mobile",2
0.00879211695441587,25.1602241081676,"safari","mobile",2
0.00995573325250897,31.4679851534744,"chrome","mobile",1
0.00994774262386114,7.66738676272494,"safari","desktop",3
0.0143245828767157,1.0532339086015,"chrome","desktop",4
0.00542471592753138,20.8557676796364,"safari","mobile",2
0.0124750705149953,5.12085198966216,"chrome","desktop",3
0.0110330097627619,6.40375606796279,"safari","desktop",3
0.00539997400031223,14.6502498885623,"safari","mobile",2
0.00611050664103674,19.3579549922702,"safari","mobile",4
0.0111497769005965,2.96752599195278,"chrome","desktop",3
0.0128080430057943,7.00591602346085,"chrome","desktop",2
0.0073206044352792,10.4462312656759,"chrome","mobile",3
0.014542909171728,22.0361941082937,"chrome","desktop",2
0.00765916490280672,19.0522065809991,"safari","mobile",2
0.0118851530275011,4.65164937850019,"chrome","desktop",2
0.0111269738561016,2.82424062526604,"chrome","desktop",3
0.00887976150738176,17.275080183406,"safari","mobile",3
0.0131252376854787,3.28705614050329,"chrome","desktop",2
0.0057945863610611,17.3125647223301,"safari","mobile",3
0.00704713461779246,21.7291183788182,"safari","mobile",2
0.00898512147965302,2.865158384642,"safari","desktop",2
0.0075804951163978,25.8809331445975,"safari","mobile",3
0.00605752654123366,30.2272863594421,"safari","mobile",2
0.0112826893367435,28.2770263082441,"chrome","mobile",4
0.0136251110506274,8.84930145471055,"chrome","desktop",3
0.00594934208242176,24.3526924220676,"safari","mobile",4
0.0105747495607362,5.70849833429089,"safari","desktop",1
0.00456900441734878,18.0560852485041,"safari","mobile",2
0.0094114810593767,3.07670762667742,"safari","desktop",2
0.0080285431781315,10.0522473901062,"chrome","mobile",3
0.00869438523772296,11.7476637000555,"chrome","mobile",4
0.00944384739632267,16.4234450269525,"safari","desktop",1
0.0128617194021357,6.13312843571016,"safari","desktop",3
0.0103184588865026,8.46664552526168,"chrome","mobile",2
0.0136042456676691,15.2071951444016,"chrome","desktop",2
0.00719662951860045,20.5555363309187,"safari","mobile",3
0.0134670028859537,13.1913308524901,"chrome","desktop",3
0.014592887891161,5.70278960859694,"chrome","desktop",3
0.0117884624211504,5.93536853096016,"chrome","desktop",3
